id,rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
2404,463.076934814453,7.12426137924194,65,1918,"2","0","0","1",426
2405,357.282043457031,8.30888652801514,43,1959,"2","0","0","1",1241
2406,247.230773925781,4.8476619720459,51,1986,"1","0","0","1",1212
2407,366.358978271484,6.31653308868408,58,1938,"1","0","0","1",1213
2408,395.743591308594,4.6016697883606,86,1957,"1","0","0","1",424
2409,426.153839111328,8.04063606262207,53,1980,"1","0","0","1",1133
2410,577.641052246094,9.79052829742432,59,1994,"1","0","0","1",2149
2411,760.769226074219,10.4214973449707,73,1963,"1","0","0","1",711
2412,605.128234863281,8.4045581817627,72,1972,"1","0","0","1",1013
2413,382.512847900391,5.97676420211792,64,1935,"1","0","0","1",2524
2414,597.794860839844,6.29257917404175,95,1918,"2","0","0","0",372
2415,286.512817382812,9.87975406646729,29,1957.5,"2","0","0","1",360
2416,400.769226074219,6.26202058792114,64,1918,"1","0","0","1",163
2417,205.230773925781,5.70085620880127,36,1955,"2","0","0","1",411
2418,300.666656494141,2.73333334922791,110,1918,"2","0","0","1",1243
2419,283.94873046875,10.1410255432129,28,1929,"2","0","0","1",412
2420,265.333343505859,4.57471323013306,58,1918,"2","0","0","0",1243
2421,256.974365234375,8.03045082092285,32,1972,"1","0","0","1",1281
2422,208.461532592773,2.97802209854126,70,1918,"2","0","0","0",914
2423,518.205139160156,8.63675308227539,60,1959,"2","0","0","1",210
2424,428.051300048828,12.5897436141968,34,1957,"2","0","0","1",1243
2425,711.076904296875,6.29271793365479,113,1929,"2","0","0","1",426
2426,200.153839111328,3.51147055625916,57,1957.5,"2","0","0","1",1261
2427,876.153869628906,10.9519233703613,80,1924,"2","0","0","1",414
2428,373.641021728516,10.0984058380127,37,1929,"2","0","0","1",412
2429,313.179504394531,4.60558080673218,68,1957.5,"2","0","0","1",415
2430,515.435913085938,6.60815382003784,78,1980,"2","0","0","1",350
2431,94.0512771606445,2.04459285736084,46,1918,"1","0","0","1",1921
2432,392.923095703125,5.23897409439087,75,1972,"2","0","0","1",732
2433,266.461517333984,6.83234882354736,39,1968,"1","0","0","1",1921
2434,378.256408691406,5.18159484863281,73,1968,"1","0","0","1",1921
2435,352.05126953125,5.41617441177368,65,1959,"1","0","0","1",1371
2436,505.230773925781,7.42986679077148,68,1918,"2","0","0","1",372
2437,263.128204345703,7.73906660079956,34,1957,"1","0","0","1",1241
2438,312.769256591797,6.25538444519043,50,1957.5,"2","0","0","0",360
2439,516.307678222656,7.37582588195801,70,1961,"1","0","0","1",2528
2440,310.666656494141,4.14222240447998,75,1961,"1","0","0","1",1013
2441,270.05126953125,6.5866150856018,41,1957.5,"2","0","0","0",531
2442,464.871795654297,5.53418970108032,84,1991,"1","0","0","1",1713
2443,314.666656494141,5.33333301544189,59,1957.5,"1","0","0","0",1402
2444,257.641021728516,4.29401683807373,60,1956,"1","0","0","0",711
2445,260.051300048828,8.12660503387451,32,1957.5,"2","0","0","1",521
2446,641.487182617188,9.43363571166992,68,1979,"1","0","0","1",1401
2447,276.666656494141,5.32051277160645,52,1960,"2","0","0","1",561
2448,485.897430419922,7.25220012664795,67,1939,"2","0","0","1",941
2449,629.692321777344,6.99657917022705,90,1961,"1","0","0","1",713
2450,391.384613037109,6.98900985717773,56,1955,"1","0","0","1",1713
2451,302.05126953125,5.39377450942993,56,1962,"2","0","0","1",360
2452,615.076965332031,12.3015384674072,50,1972,"1","1","0","1",1236
2453,299.589752197266,3.29219484329224,91,1939,"1","0","0","0",611
2454,532.923034667969,9.18832874298096,58,1984,"1","0","0","1",2024
2455,447.692321777344,5.20572328567505,86,1962,"1","0","0","1",734
2456,301.692291259766,9.73201084136963,31,1972,"1","0","0","1",816
2457,718.102600097656,9.20644092559814,78,1955,"1","0","0","1",1371
2458,576.102600097656,10.1070623397827,57,1972,"2","0","0","1",425
2459,286.05126953125,2.42416310310364,118,1918,"1","0","0","1",822
2460,539.230773925781,4.94707107543945,109,1918,"1","0","0","0",612
2461,245.230773925781,3.50329685211182,70,1918,"2","0","0","0",914
2462,538.461547851562,6.56660509109497,82,1985,"1","0","0","1",1346
2463,416.820495605469,5.08317708969116,82,1972,"1","0","0","1",1643
2464,535.076965332031,7.13435888290405,75,1971,"1","0","0","1",1643
2465,631.179504394531,7.42564058303833,85,1957.5,"1","0","1","1",612
2466,457.94873046875,6.10598421096802,75,1984,"1","1","0","1",2149
2467,308.461547851562,4.05870485305786,76,1918,"2","0","0","0",532
2468,581.435913085938,12.370979309082,47,1983,"1","0","0","1",422
2469,239.025650024414,6.8293023109436,35,1994,"2","0","0","1",2144
2470,624.871765136719,7.52857446670532,83,1983,"1","0","0","1",2146
2471,562.410217285156,9.07113265991211,62,1929,"2","0","0","1",350
2472,280.769226074219,4.67948722839355,60,1918,"2","0","0","0",942
2473,509.435913085938,9.09707164764404,56,1957.5,"1","0","0","1",1711
2474,412.564117431641,4.91147756576538,84,1918,"1","0","0","1",432
2475,483.94873046875,9.48918914794922,51,1956,"2","0","0","1",563
2476,225.282043457031,4.1718897819519,54,1957.5,"2","0","0","1",941
2477,518.461547851562,3.98816561698914,130,1918,"1","0","0","1",1831
2478,384.717956542969,6.74943590164185,57,1996,"1","0","0","1",2523
2479,491.076904296875,10.0219793319702,49,1957.5,"1","0","0","1",927
2480,502,11.6744203567505,43,1972,"1","0","0","1",1812
2481,339.794860839844,6.17808723449707,55,1924,"1","0","0","1",1714
2482,331.128204345703,7.88400506973267,42,1918,"1","0","0","1",552
2483,417.589752197266,6.95983076095581,60,1954,"1","0","0","1",1821
2484,683.538452148438,6.21398496627808,110,1983,"1","0","0","1",1512
2485,395.384613037109,5.73021030426025,69,1957,"1","0","0","1",1621
2486,300.666656494141,4.23474168777466,71,1983,"1","0","0","1",1321
2487,568.153869628906,5.68153858184814,100,1972,"1","0","0","1",1342
2488,631.128173828125,7.33869743347168,86,1983,"1","0","0","1",1541
2489,502.666687011719,12.5666666030884,40,1991,"1","0","0","1",1636
2490,486.307678222656,5.58974361419678,87,1968,"1","0","0","1",1942
2491,200.820510864258,6.69401550292969,30,1972,"1","0","0","1",1363
2492,188.358963012695,8.96947193145752,21,1966,"3","0","0","1",1853
2493,277.179473876953,3.9039363861084,71,1963,"1","0","0","1",713
2494,325.076934814453,3.35130858421326,97,1918,"2","1","0","1",925
2495,259.230773925781,4.18114137649536,62,1955,"1","0","0","1",2523
2496,312.1025390625,4.65824699401855,67,1964,"1","0","0","1",2441
2497,649.384643554688,6.90834856033325,94,1971,"1","0","0","1",1012
2498,385.179473876953,6.87820529937744,56,1972,"1","0","0","1",2421
2499,359.384613037109,9.98290729522705,36,1966,"1","0","0","1",2421
2500,517.692321777344,10.7852563858032,48,1985,"1","0","0","1",2421
2501,539.282043457031,8.29664611816406,65,1965,"1","0","0","1",1112
2502,239.28205871582,2.78234910964966,86,1960,"1","1","0","1",2421
2503,309.94873046875,4.07827281951904,76,1960,"1","0","0","1",2421
2504,410.205139160156,4.41080760955811,93,1955,"1","1","0","1",1111
2505,267.384613037109,9.54945087432861,28,1968,"1","0","0","1",1112
2506,706.205139160156,8.40720558166504,84,1981,"1","0","0","1",1133
2507,898.923095703125,9.46234893798828,95,1918,"2","0","0","1",1238
2508,247.794876098633,3.30393171310425,75,1918,"2","0","0","1",360
2509,663.435852050781,9.90202617645264,67,1991,"2","0","0","1",162
2510,557.538452148438,8.19909191131592,68,1970,"1","0","0","1",711
2511,367.743591308594,5.65759468078613,65,1957.5,"1","0","0","1",711
2512,375.128204345703,7.65567684173584,49,1983,"1","0","0","1",1832
2513,261.948699951172,6.89338970184326,38,1918,"1","0","0","0",1713
2514,341.846130371094,5.10218095779419,67,1936,"2","0","0","0",943
2515,374.461547851562,10.698902130127,35,1918,"2","0","0","1",231
2516,105.743591308594,2.78272604942322,38,1957.5,"1","0","0","1",811
2517,852.666625976562,10.6583337783813,80,1972,"3","0","0","1",1331
2518,1081.794921875,10.5028610229492,103,1959,"1","0","0","1",1821
2519,968.820495605469,7.45246648788452,130,1929,"2","0","0","1",331
2520,446.666656494141,5.95555400848389,75,1957.5,"1","0","0","1",1516
2521,875.025695800781,8.57868194580078,102,1918,"2","1","0","1",360
2522,661.743591308594,8.37650299072266,79,1986,"1","0","0","1",1921
2523,468.923095703125,9.01775360107422,52,1929,"1","0","0","1",543
2524,329.282043457031,6.09781551361084,54,1966,"1","0","0","1",1955
2525,325.589752197266,9.04415893554688,36,1967,"1","0","0","1",1934
2526,284.717956542969,7.49257946014404,38,1957.5,"2","0","0","1",942
2527,578.666687011719,9.9770097732544,58,1957.5,"2","0","0","1",941
2528,592.461547851562,6.51056909561157,91,1979,"1","0","0","1",1611
2529,495.282043457031,10.1077947616577,49,1994,"1","0","1","1",1361
2530,432,4.50000047683716,96,1939,"1","0","0","0",816
2531,848.923095703125,7.86039972305298,108,1994.5,"1","1","1","1",2513
2532,408.923095703125,7.71552848815918,53,1939,"2","0","0","1",2523
2533,565.128234863281,9.74358940124512,58,1983,"2","0","0","1",2529
2534,283.897430419922,4.89478349685669,58,1954,"1","0","0","0",2524
2535,322.256408691406,4.73906469345093,68,1960,"1","0","0","1",623
2536,517.538452148438,9.4097900390625,55,1981,"1","0","0","1",611
2537,161.384628295898,2.9886040687561,54,1955,"1","0","0","0",623
2538,364.871795654297,5.06766414642334,72,1968,"1","0","0","1",1321
2539,496.205108642578,11.0267791748047,45,1992,"2","0","0","1",930
2540,344.461547851562,9.84175872802734,35,1972,"2","0","0","1",943
2541,661.846130371094,6.68531274795532,99,1939,"2","0","1","1",914
2542,183.589736938477,2.62271070480347,70,1918,"2","0","0","0",913
2543,590.153869628906,8.94172859191895,66,1972,"1","1","0","1",2024
2544,274.974365234375,7.23616933822632,38,1970,"1","0","0","1",2033
2545,575.743591308594,4.83818101882935,119,1939,"2","0","0","0",531
2546,621.94873046875,7.14883613586426,87,1962,"1","0","0","1",822
2547,182.307693481445,4.79757070541382,38,1972,"1","0","0","1",1913
2548,342.1025390625,7.60227680206299,45,1971,"1","0","0","1",2221
2549,141.230758666992,1.64221847057343,86,1929,"1","0","0","0",1812
2550,488.307708740234,5.883225440979,83,1972,"1","0","0","1",1821
2551,613.794860839844,6.137948513031,100,1983,"1","0","0","1",1342
2552,388.666687011719,6.81871271133423,57,1955,"1","0","0","1",963
2553,485.128204345703,10.7806262969971,45,1941,"1","0","0","1",1924
2554,1041.8974609375,8.98187160491943,116,1964,"2","1","1","1",2023
2555,283.333343505859,9.44444561004639,30,1972,"2","0","0","1",914
2556,564.15380859375,8.29638004302979,68,1963,"1","0","0","1",1022
2557,768.461547851562,10.384614944458,74,1986,"2","0","0","1",2035
2558,435.487182617188,5.44358968734741,80,1973,"1","0","0","1",2111
2559,405.435882568359,5.19789743423462,78,1963,"2","0","0","1",2134
2560,504.153839111328,9.88536930084229,51,1989,"1","0","0","1",1636
2561,508.820526123047,8.7727689743042,58,1918,"2","0","0","1",426
2562,1551.17956542969,9.69487190246582,160,1918,"2","1","0","1",251
2563,350.615386962891,6.26098966598511,56,1918,"1","0","0","1",816
2564,307.487152099609,13.3690042495728,23,1969,"2","0","0","1",372
2565,422,5.34177446365356,79,1991,"2","0","0","1",1634
2566,481.076904296875,8.29443168640137,58,1958,"1","0","0","1",1926
2567,1465.43591308594,9.45442581176758,155,1918,"2","0","0","1",1263
2568,269.230773925781,4.89510488510132,55,1939,"2","0","0","1",273
2569,561.076904296875,6.23418951034546,90,1962,"1","0","0","1",1122
2570,490.666656494141,7.78835868835449,63,1979,"1","0","1","1",422
2571,413.487182617188,7.80164623260498,53,1996,"1","0","1","1",962
2572,815.589782714844,7.62233352661133,107,1972,"3","0","0","1",911
2573,550,11,50,1991,"2","0","0","1",930
2574,253.487167358398,8.44957447052002,30,1965,"1","0","0","1",1934
2575,226.615386962891,7.55384588241577,30,1965,"1","0","0","1",1934
2576,429.794860839844,13.8643493652344,31,1957.5,"2","1","0","1",1261
2577,497.333312988281,11.3030309677124,44,1994,"1","0","0","1",612
2578,571.897399902344,7.33201551437378,78,1959,"1","0","0","1",723
2579,295.692291259766,4.41331768035889,67,1957.5,"2","0","0","1",321
2580,721.179504394531,7.83890771865845,92,1957.5,"2","0","0","1",374
2581,347.076904296875,7.88811254501343,44,1985,"1","0","0","1",1346
2582,629.538452148438,6.557692527771,96,1979,"1","0","0","1",2024
2583,329.846160888672,6.87179470062256,48,1939,"2","0","0","1",210
2584,280.974365234375,5.30140495300293,53,1957.5,"2","0","0","0",372
2585,271.538452148438,7.14574861526489,38,1929,"1","0","0","1",122
2586,396.307678222656,13.2102565765381,30,1959,"2","0","0","1",512
2587,400.102569580078,6.25160503387451,64,1973,"2","0","0","1",331
2588,283.692321777344,5.06593465805054,56,1957.5,"2","0","0","1",231
2589,279.025634765625,5.81303548812866,48,1939,"1","0","0","1",1011
2590,354.820526123047,5.3760666847229,66,1957.5,"2","0","0","1",411
2591,325.128204345703,5.24400520324707,62,1939,"1","0","0","1",916
2592,480.153839111328,6.07789754867554,79,1971,"1","0","0","1",962
2593,559.128234863281,8.73637962341309,64,1924,"2","0","0","1",941
2594,293.794891357422,3.81551790237427,77,1918,"2","0","0","0",414
2595,449.179504394531,4.67895317077637,96,1918,"2","0","0","0",414
2596,525.538513183594,6.48812818527222,81,1957.5,"1","0","0","1",2135
2597,308.820526123047,5.93885612487793,52,1957.5,"1","0","0","1",1911
2598,242.051284790039,8.06837463378906,30,1957.5,"2","0","0","1",1263
2599,364.717956542969,9.8572416305542,37,1974,"1","0","0","1",915
2600,405.076934814453,8.10153865814209,50,1929,"3","0","0","1",1263
2601,808.410278320312,6.85093307495117,118,1924,"2","0","0","1",1853
2602,590.717956542969,8.2044153213501,72,1996,"1","1","0","1",1513
2603,537.282043457031,7.26056909561157,74,1939,"1","0","0","1",1401
2604,587.282043457031,6.82886171340942,86,1963,"1","0","0","1",1342
2605,475.897430419922,8.65268230438232,55,1968,"1","0","0","1",1353
2606,377.692321777344,4.29195785522461,88,1957.5,"1","0","0","1",1321
2607,558.205139160156,8.86040019989014,63,1982,"1","0","0","1",1646
2608,519.076904296875,7.4153847694397,70,1957.5,"1","0","0","1",1643
2609,448.102569580078,4.8183069229126,93,1971,"2","0","0","1",1934
2610,445.333343505859,8.2469129562378,54,1996,"1","0","0","1",1933
2611,419.435913085938,5.11507225036621,82,1929,"1","0","0","1",1812
2612,439.641021728516,8.1415023803711,54,1976,"2","0","0","1",151
2613,372.05126953125,8.65235328674316,43,1984,"1","0","0","1",1912
2614,302.153839111328,7.55384588241577,40,1938,"2","0","0","1",1954
2615,883.487182617188,9.29986667633057,95,1970,"3","0","0","1",1955
2616,604.358947753906,3.77724361419678,160,1918,"2","0","0","1",1263
2617,424.923065185547,7.58791255950928,56,1967,"1","0","0","1",1013
2618,354.051300048828,6.43729734420776,55,1958,"1","0","0","1",1713
2619,966.102600097656,7.72882080078125,125,1918,"2","0","0","0",284
2620,404.256408691406,11.229344367981,36,1972,"2","0","0","1",312
2621,169.897430419922,6.29249715805054,27,1972,"2","0","0","1",2134
2622,439.538452148438,7.57825136184692,58,1957.5,"2","0","0","1",2134
2623,646.769226074219,10.1057691574097,64,1995,"2","0","1","1",711
2624,498.153869628906,5.9304051399231,84,1957.5,"1","0","0","1",1312
2625,431.076904296875,7.18461561203003,60,1976,"1","0","0","1",1644
2626,336.717926025391,6.01282072067261,56,1964,"2","0","0","1",2133
2627,431.897430419922,9.18930721282959,47,1983,"1","0","0","1",611
2628,583.589721679688,6.78592824935913,86,1937,"1","0","0","0",1236
2629,259.538452148438,4.32564115524292,60,1918,"1","0","0","0",1911
2630,584.358947753906,4.60125160217285,127,1918,"2","0","0","1",360
2631,286.461517333984,5.20838975906372,55,1957.5,"1","0","0","1",1812
2632,258.410247802734,5.06686782836914,51,1932,"1","0","0","1",1812
2633,632.410217285156,10.2001638412476,62,1973,"2","0","0","1",1958
2634,592.871765136719,6.66148233413696,89,1962,"2","0","0","1",415
2635,865.94873046875,11.5459842681885,75,1982,"2","0","0","1",1532
2636,649.743591308594,7.55515909194946,86,1970,"1","0","0","1",713
2637,327.179473876953,10.5541744232178,31,1971,"2","0","0","1",321
2638,335.794860839844,8.83670806884766,38,1957.5,"1","0","0","1",713
2639,364.923065185547,4.86564111709595,75,1962,"1","0","0","1",711
2640,305.384613037109,3.39316248893738,90,1918,"1","0","0","1",2135
2641,1163.48718261719,10.1172819137573,115,1955,"3","1","0","1",912
2642,593.487182617188,9.13057518005371,65,1918,"1","0","0","1",261
2643,682.205139160156,10.4954614639282,65,1984,"1","0","0","1",552
2644,407.487152099609,11.0131692886353,37,1991,"1","0","0","1",1712
2645,353.743591308594,5.35975360870361,66,1963,"1","0","0","1",1833
2646,430.717956542969,7.69138956069946,56,1983,"2","0","0","1",1541
2647,539.589721679688,7.19452810287476,75,1971,"1","0","0","1",1643
2648,348.820526123047,6.45964097976685,54,1983,"2","0","0","1",1541
2649,703.025634765625,8.36935424804688,84,1970,"2","1","0","1",1541
2650,472.358947753906,7.26706123352051,65,1963,"1","0","0","1",1832
2651,388,8.25531768798828,47,1972,"1","0","0","1",1711
2652,574.1025390625,6.37891817092896,90,1970,"1","0","0","1",1022
2653,389.589752197266,10.5294513702393,37,1971,"1","0","0","1",1012
2654,357.128204345703,5.66870260238647,63,1964,"1","1","0","1",1013
2655,584.1025390625,5.84102582931519,100,1968,"1","0","0","1",1014
2656,422.769256591797,7.28912305831909,58,1962,"1","0","0","1",1013
2657,511.282043457031,9.13003540039062,56,1984,"2","0","0","1",321
2658,621.538452148438,10.716178894043,58,1986,"1","0","0","1",2024
2659,238.564102172852,7.22921514511108,33,1973,"1","0","0","1",2024
2660,529.333312988281,8.27083110809326,64,1961,"1","0","0","1",1942
2661,324.256408691406,10.1330108642578,32,1961,"1","0","0","1",1942
2662,665.794921875,8.21969223022461,81,1968,"1","0","0","1",1942
2663,489.589752197266,6.44196939468384,76,1939,"1","0","0","1",2414
2664,618.512817382812,7.92965126037598,78,1994.5,"1","0","0","1",1402
2665,595.84619140625,7.35612344741821,81,1985,"1","0","1","1",1341
2666,505.897430419922,10.1179485321045,50,1972,"1","0","0","1",1541
2667,356.102569580078,9.3711223602295,38,1958,"1","0","0","1",1822
2668,227.538467407227,3.50059199333191,65,1957.5,"2","0","0","1",2522
2669,577.487182617188,8.6192102432251,67,1967,"1","0","1","1",2514
2670,556.410278320312,5.50901031494141,101,1929,"2","0","0","1",914
2671,326.153839111328,12.544379234314,26,1960,"1","0","0","1",1241
2672,658.205139160156,9.82395839691162,67,1991,"1","0","1","1",1361
2673,671.076904296875,8.71528244018555,77,1959,"2","0","0","1",2145
2674,390.717956542969,6.85470247268677,57,1972,"2","0","0","1",711
2675,661.179504394531,9.18304634094238,72,1972,"1","0","0","1",2213
2676,429.282043457031,11.2968969345093,38,1972,"2","0","0","1",1238
2677,797.589782714844,13.9927997589111,57,1977,"3","0","0","0",1250
2678,544.15380859375,8.0022611618042,68,1957.5,"1","0","0","1",2135
2679,410.307678222656,5.1937689781189,79,1989,"1","0","0","1",2131
2680,450.717956542969,5.00797700881958,90,1989,"1","0","0","1",2131
2681,424.717956542969,6.53412294387817,65,1968,"1","0","0","1",1641
2682,389.641021728516,5.64696931838989,69,1956,"2","0","0","1",926
2683,197.948715209961,2.82783889770508,70,1956,"1","0","0","0",2513
2684,394.615386962891,7.8923077583313,50,1972,"1","0","0","1",963
2685,302.820526123047,5.31264066696167,57,1957.5,"1","0","0","0",1622
2686,273.179504394531,8.27816867828369,33,1939,"1","0","0","1",252
2687,841.640991210938,6.4741587638855,130,1918,"3","0","0","1",1374
2688,285.846160888672,4.92838191986084,58,1955,"1","0","0","1",1375
2689,778.769226074219,9.61443614959717,81,1993,"1","0","0","1",1406
2690,216.410263061523,4.32820510864258,50,1963,"1","0","0","1",711
2691,497.333312988281,8.28888702392578,60,1929,"1","0","0","1",623
2692,250.615386962891,4.81952667236328,52,1959,"1","0","0","1",1713
2693,696.153869628906,8.81207180023193,79,1973,"2","0","0","1",1334
2694,403.641021728516,9.84490203857422,41,1986,"1","0","0","1",2526
2695,864.410217285156,8.23247623443604,105,1969,"3","0","0","1",1853
2696,274.307708740234,6.85769271850586,40,1972,"1","0","0","1",1406
2697,402.820526123047,5.83797931671143,69,1983,"2","1","0","1",711
2698,291.846130371094,10.0636615753174,29,1966,"1","0","0","1",723
2699,441.179473876953,7.87820529937744,56,1967,"1","0","0","1",723
2700,422.820526123047,3.52350401878357,120,1918,"1","0","0","1",124
2701,540.153869628906,4.42749071121216,122,1918,"1","0","0","1",261
2702,358.820526123047,3.58820533752441,100,1918,"1","0","0","1",273
2703,675.333374023438,7.762451171875,87,1980,"1","0","0","1",261
2704,523.076904296875,8.302809715271,63,1918,"1","0","0","1",1711
2705,258.512817382812,3.9771203994751,65,1929,"2","0","0","0",961
2706,205.230773925781,1.86573433876038,110,1929,"3","0","0","0",911
2707,368.564117431641,10.8401231765747,34,1961,"2","0","0","1",2135
2708,460,7.18750238418579,64,1963,"1","0","0","1",611
2709,521.692321777344,7.24572849273682,72,1972,"2","0","0","1",321
2710,860.307678222656,9.1522102355957,94,1982,"1","0","0","1",611
2711,409.897430419922,4.65792512893677,88,1955,"2","0","0","1",522
2712,285.641021728516,8.16117477416992,35,1971,"1","0","0","1",963
2713,643.743591308594,9.90374851226807,65,1972,"2","0","0","1",611
2714,255.487182617188,2.74717378616333,93,1918,"1","0","0","0",624
2715,424.461547851562,5.81454372406006,73,1957.5,"1","0","0","1",252
2716,311.948699951172,5.77682542800903,54,1918,"2","0","0","0",153
2717,276.358978271484,5.52717924118042,50,1957.5,"2","0","0","1",163
2718,644.974304199219,10.4028100967407,62,1972,"1","0","0","1",1646
2719,420.974365234375,7.51739978790283,56,1957.5,"2","0","0","1",961
2720,441.589721679688,5.73493337631226,77,1969,"1","0","0","1",1133
2721,476.769226074219,7.94615364074707,60,1961,"2","0","0","1",231
2722,161.794876098633,6.74145126342773,24,1960,"2","0","0","1",231
2723,299.435913085938,6.50947666168213,46,1957.5,"1","0","0","1",522
2724,732.256408691406,10.1702299118042,72,1918,"2","0","1","1",531
2725,442.05126953125,9.60980987548828,46,1952,"2","0","1","1",1347
2726,296.410247802734,9.26282024383545,32,1971,"2","0","0","1",2022
2727,562.410217285156,11.2482051849365,50,1984,"2","0","0","0",2022
2728,664.564086914062,8.63070297241211,77,1957.5,"2","0","0","1",350
2729,456.256408691406,11.6988821029663,39,1957.5,"2","0","0","1",153
2730,471.487182617188,7.03712320327759,67,1957.5,"2","0","0","1",372
2731,358.666687011719,3.6598641872406,98,1963,"2","0","0","1",411
2732,311.487182617188,10.3829078674316,30,1968,"1","0","0","1",1921
2733,429.846160888672,9.55213928222656,45,1992,"2","0","0","1",930
2734,157.230773925781,2.71087551116943,58,1929,"2","0","0","0",232
2735,670.615356445312,10.4783639907837,64,1991,"2","0","0","1",1408
2736,304.256408691406,10.8663024902344,28,1961,"2","0","0","1",425
2737,359.435913085938,4.49294853210449,80,1970,"1","0","0","1",724
2738,416.769226074219,9.692307472229,43,1957.5,"2","0","0","1",350
2739,308,8.80000019073486,35,1959,"2","0","0","1",926
2740,322.153839111328,8.47773361206055,38,1959,"1","0","0","1",624
2741,265.589752197266,5.42020034790039,49,1963,"1","0","0","1",623
2742,231.948715209961,3.74110817909241,62,1972,"1","0","0","1",432
2743,633.897399902344,5.41792774200439,117,1918,"2","0","0","1",413
2744,294.205139160156,4.98652791976929,59,1960,"1","0","0","1",432
2745,256.666656494141,3.05555534362793,84,1961,"1","0","0","1",432
2746,501.589721679688,7.96174383163452,63,1957.5,"2","0","0","1",350
2747,697.84619140625,6.23076915740967,112,1918,"2","0","0","1",360
2748,444.358978271484,7.93497943878174,56,1969,"1","0","0","1",2522
2749,546.974365234375,6.36016941070557,86,1918,"1","0","0","1",2524
2750,664.307678222656,7.38119459152222,90,1956,"1","0","0","1",2524
2751,497.487152099609,8.4319839477539,59,1958,"2","0","0","1",913
2752,536.769226074219,5.83444595336914,92,1918,"2","0","0","1",1372
2753,323.025665283203,6.872887134552,47,1967,"1","0","0","1",2221
2754,317.487152099609,4.88441801071167,65,1957.5,"1","0","0","1",623
2755,590.615356445312,9.52605628967285,62,1918,"1","0","0","1",816
2756,197.692306518555,3.5302197933197,56,1929,"1","0","0","0",822
2757,457.128204345703,7.03274345397949,65,1961,"2","0","0","1",231
2758,281.846130371094,2.96680164337158,95,1959,"2","0","0","1",333
2759,482.666687011719,7.42564058303833,65,1960,"1","0","0","1",1132
2760,745.076965332031,7.45076942443848,100,1985,"1","0","0","1",1236
2761,251.076919555664,3.13846158981323,80,1929,"1","0","0","0",812
2762,377.589752197266,5.55278968811035,68,1939,"1","0","0","1",822
2763,480.871795654297,9.07305145263672,53,1957.5,"2","0","0","1",231
2764,322.871795654297,8.72626686096191,37,1966,"2","0","0","1",210
2765,227.794876098633,3.12047791481018,73,1972,"1","0","0","0",822
2766,620.358947753906,7.75448703765869,80,1957.5,"2","0","0","1",321
2767,223.641021728516,3.49439120292664,64,1934,"2","0","0","1",1372
2768,532.769226074219,7.61098957061768,70,1955,"1","0","1","1",1363
2769,621.179504394531,9.27133846282959,67,1961,"2","0","0","1",532
2770,379.94873046875,7.59897422790527,50,1958,"2","0","0","1",1347
2771,341.333312988281,10.0392150878906,34,1972,"1","0","0","1",1714
2772,415.743591308594,3.10256409645081,134,1918,"2","0","0","1",563
2773,351.179473876953,6.50332307815552,54,1929,"2","0","0","1",563
2774,566.666687011719,10.8974361419678,52,1929,"2","0","0","1",210
2775,606.974365234375,9.33806705474854,65,1994,"1","0","1","1",1712
2776,226.717956542969,5.96626138687134,38,1958,"1","0","0","1",1375
2777,535.282104492188,10.0996618270874,53,1939,"1","0","0","1",1624
2778,396.666656494141,5.6666669845581,70,1961,"2","0","0","1",360
2779,174.820510864258,2.963059425354,59,1929,"1","0","0","1",372
2780,275.435882568359,5.29684591293335,52,1957.5,"2","0","0","1",413
2781,646.820556640625,5.39016914367676,120,1939,"3","0","0","1",2133
2782,701.897399902344,10.7984199523926,65,1929,"2","0","0","1",151
2783,577.743591308594,5.45040988922119,106,1954,"1","0","0","1",1921
2784,490.256408691406,7.31726121902466,67,1957.5,"1","0","0","1",163
2785,275.333343505859,6.88333320617676,40,1965,"1","0","0","1",1404
2786,589.128234863281,8.92618465423584,66,1959,"1","0","0","1",1712
2787,795.076965332031,11.3582401275635,70,1989,"1","0","0","1",1636
2788,558.717956542969,5.12585258483887,109,1929,"2","0","0","1",913
2789,287.487152099609,9.58290767669678,30,1971,"2","0","0","1",916
2790,254.051284790039,5.405348777771,47,1972,"1","0","0","1",1913
2791,498,8.30000019073486,60,1979,"1","0","0","1",2024
2792,473.692321777344,7.89487218856812,60,1929,"2","0","0","1",914
2793,334.512817382812,6.96901512145996,48,1957.5,"2","0","0","1",943
2794,168.358963012695,5.61196422576904,30,1939,"1","0","0","0",331
2795,629.333312988281,11.8742151260376,53,1957.5,"2","0","0","1",913
2796,277.538482666016,4.78514575958252,58,1924,"2","0","0","1",732
2797,442.564117431641,5.02913761138916,88,1951,"1","1","0","1",734
2798,738,9.22500038146973,80,1972,"2","0","0","1",2027
2799,359.128204345703,4.98789167404175,72,1963,"1","1","0","1",1712
2800,425.384613037109,6.16499471664429,69,1964,"1","0","0","1",1622
2801,438.769226074219,7.97762060165405,55,1959,"1","0","0","1",2025
2802,510.974365234375,8.11070251464844,63,1963,"1","0","0","1",1712
2803,256.564086914062,6.93416404724121,37,1957.5,"1","0","0","1",1025
2804,516.666687011719,3.33333325386047,155,1929,"1","1","0","1",163
2805,209.589752197266,4.36645317077637,48,1962,"2","0","0","1",372
2806,754.512817382812,10.3357906341553,73,1969,"3","0","0","1",1952
